timestamp,active,P,T,Cs
1745930670980,0,0.200,10,5
1745930671991,0,0.200,10,5
1745930672986,0,0.200,10,5
1745930673986,0,0.200,10,5
1745930674985,0,0.200,10,5
1745930675983,0,0.200,10,5
1745930676980,0,0.200,10,5
1745930677985,0,0.200,10,5
1745930678982,0,0.200,10,5
1745930679985,0,0.200,10,5
1745930680977,0,0.200,10,5
1745930681976,0,0.200,10,5
1745930682978,0,0.200,10,5
1745930683980,0,0.200,10,5
1745930684981,0,0.200,10,5
1745930685991,0,0.200,10,5
1745930686988,0,0.200,10,5
1745930687986,0,0.200,10,5
1745930688988,0,0.200,10,5
1745930689981,0,0.200,10,5
1745930690982,0,0.200,10,5
1745930691988,0,0.200,10,5
1745930692983,0,0.200,10,5
1745930693977,0,0.200,10,5
1745930694983,0,0.200,10,5
1745930695977,0,0.200,10,5
1745930696981,0,0.200,10,5
1745930697987,0,0.200,10,5
1745930698978,0,0.200,10,5
1745930699988,0,0.200,10,5
1745930700981,0,0.200,10,5
1745930701988,0,0.200,10,5
1745930702979,0,0.200,10,5
1745930703989,0,0.200,10,5
1745930704979,0,0.200,10,5
1745930705985,0,0.200,10,5
1745930706990,0,0.200,10,5
1745930707984,0,0.200,10,5
1745930708991,0,0.200,10,5
1745930709983,0,0.200,10,5
1745930710991,0,0.200,10,5
1745930711983,0,0.200,10,5
1745930712988,0,0.200,10,5
1745930713990,0,0.200,10,5
1745930714982,0,0.200,10,5
1745930715977,0,0.200,10,5
1745930716985,0,0.200,10,5
1745930717981,0,0.200,10,5
1745930718977,0,0.200,10,5
1745930719988,0,0.200,10,5
1745930720982,0,0.200,10,5
1745930721989,0,0.200,10,5
1745930722979,0,0.200,10,5
1745930723986,0,0.200,10,5
1745930724979,0,0.200,10,5
1745930725986,0,0.200,10,5
1745930726978,0,0.200,10,5
1745930727991,0,0.200,10,5
1745930728983,0,0.200,10,5
1745930729990,0,0.200,10,5
1745930730983,0,0.200,10,5
1745930731989,0,0.200,10,5
1745930732990,0,0.200,10,5
1745930733980,0,0.200,10,5
1745930734987,0,0.200,10,5
1745930735984,0,0.200,10,5
1745930736976,0,0.200,10,5
1745930737984,0,0.200,10,5
1745930738981,0,0.200,10,5
1745930739990,0,0.200,10,5
1745930740981,0,0.200,10,5
1745930741988,0,0.200,10,5
1745930742981,0,0.200,10,5
1745930743990,0,0.200,10,5
1745930744981,0,0.200,10,5
1745930745991,0,0.200,10,5
1745930746986,0,0.200,10,5
1745930747990,0,0.200,10,5
1745930748984,0,0.200,10,5
1745930749979,0,0.200,10,5
1745930750988,0,0.200,10,5
1745930751983,0,0.200,10,5
1745930752989,0,0.200,10,5
1745930753982,0,0.200,10,5
1745930754991,0,0.200,10,5
1745930755984,0,0.200,10,5
1745930756978,0,0.200,10,5
1745930757992,0,0.200,10,5
1745930758987,0,0.200,10,5
1745930759992,0,0.200,10,5
1745930760984,0,0.200,10,5
1745930761981,0,0.200,10,5
1745930762977,0,0.200,10,5
1745930763988,0,0.200,10,5
1745930764985,0,0.200,10,5
1745930765991,0,0.200,10,5
1745930766987,0,0.200,10,5
1745930767980,0,0.200,10,5
1745930768979,0,0.200,10,5
1745930769990,0,0.200,10,5
1745930770985,0,0.200,10,5
1745930771980,0,0.200,10,5
1745930772993,0,0.200,10,5
1745930773989,0,0.200,10,5
1745930774986,0,0.200,10,5
1745930775984,0,0.200,10,5
1745930776986,0,0.200,10,5
1745930777985,0,0.200,10,5
1745930778982,0,0.200,10,5
1745930779992,0,0.200,10,5
1745930780988,0,0.200,10,5
1745930781985,0,0.200,10,5
1745930782978,0,0.200,10,5
1745930783990,0,0.200,10,5
1745930784984,0,0.200,10,5
1745930785978,0,0.200,10,5
1745930786990,0,0.200,10,5
1745930787983,0,0.200,10,5
1745930788977,0,0.200,10,5
1745930789985,0,0.200,10,5
1745930790990,0,0.200,10,5
1745930791983,0,0.200,10,5
1745930792988,0,0.200,10,5
1745930793982,0,0.200,10,5
1745930794993,0,0.200,10,5
1745930795989,0,0.200,10,5
1745930796982,0,0.200,10,5
1745930797990,0,0.200,10,5
1745930798985,0,0.200,10,5
1745930799983,0,0.200,10,5
1745930800991,0,0.200,10,5
1745930801986,0,0.200,10,5
1745930802991,0,0.200,10,5
1745930803980,0,0.200,10,5
1745930804990,0,0.200,10,5
1745930805980,0,0.200,10,5
1745930806978,0,0.200,10,5
1745930807989,0,0.200,10,5
1745930808989,0,0.200,10,5
1745930809986,0,0.200,10,5
1745930810982,0,0.200,10,5
1745930811981,0,0.200,10,5
1745930812978,0,0.200,10,5
1745930813981,0,0.200,10,5
1745930814984,0,0.200,10,5
1745930815982,0,0.200,10,5
1745930816988,0,0.200,10,5
1745930817988,0,0.200,10,5
1745930818986,0,0.200,10,5
1745930819981,0,0.200,10,5
1745930820980,0,0.200,10,5
1745930821986,0,0.200,10,5
1745930822986,0,0.200,10,5
1745930823990,0,0.200,10,5
1745930824991,0,0.200,10,5
1745930825991,0,0.200,10,5
1745930826990,0,0.200,10,5
1745930827981,0,0.200,10,5
1745930828981,0,0.200,10,5
1745930829990,0,0.200,10,5
1745930830986,0,0.200,10,5
1745930831982,0,0.200,10,5
1745930832983,0,0.200,10,5
1745930833981,0,0.200,10,5
1745930834990,0,0.200,10,5
1745930835988,0,0.200,10,5
1745930836990,0,0.200,10,5
1745930837987,0,0.200,10,5
1745930838981,0,0.200,10,5
1745930839978,0,0.200,10,5
1745930840991,0,0.200,10,5
1745930841988,0,0.200,10,5
1745930842988,0,0.200,10,5
1745930843988,0,0.200,10,5
1745930844982,0,0.200,10,5
1745930845978,0,0.200,10,5
1745930846978,0,0.200,10,5
1745930847979,0,0.200,10,5
1745930848987,0,0.200,10,5
1745930849986,0,0.200,10,5
1745930850979,0,0.200,10,5
1745930851990,0,0.200,10,5
1745930852983,0,0.200,10,5
1745930853987,0,0.200,10,5
1745930854993,0,0.200,10,5
1745930855988,0,0.200,10,5
1745930856980,0,0.200,10,5
1745930857990,0,0.200,10,5
1745930858978,0,0.200,10,5
1745930859991,0,0.200,10,5
1745930860983,0,0.200,10,5
1745930861979,0,0.200,10,5
1745930862985,0,0.200,10,5
1745930863983,0,0.200,10,5
1745930864978,0,0.200,10,5
1745930865988,0,0.200,10,5
1745930866983,0,0.200,10,5
1745930867986,0,0.200,10,5
1745930868980,0,0.200,10,5
1745930869978,0,0.200,10,5
1745930870991,0,0.200,10,5
1745930871993,0,0.200,10,5
1745930872993,0,0.200,10,5
1745930873988,0,0.200,10,5
1745930874987,0,0.200,10,5
1745930875985,0,0.200,10,5
1745930876986,0,0.200,10,5
1745930877987,0,0.200,10,5
1745930878986,0,0.200,10,5
1745930879988,0,0.200,10,5
1745930880985,0,0.200,10,5
1745930881983,0,0.200,10,5
1745930882981,0,0.200,10,5
1745930883979,0,0.200,10,5
1745930884991,0,0.200,10,5
1745930885985,0,0.200,10,5
1745930886980,0,0.200,10,5
1745930887981,0,0.200,10,5
1745930888980,0,0.200,10,5
1745930889980,0,0.200,10,5
1745930890989,0,0.200,10,5
1745930891986,0,0.200,10,5
1745930892985,0,0.200,10,5
1745930893984,0,0.200,10,5
1745930894979,0,0.200,10,5
1745930895988,0,0.200,10,5
1745930896987,0,0.200,10,5
1745930897982,0,0.200,10,5
1745930898990,0,0.200,10,5
1745930899987,0,0.200,10,5
1745930900980,0,0.200,10,5
1745930901985,0,0.200,10,5
1745930902978,0,0.200,10,5
1745930903983,0,0.200,10,5
1745930904991,0,0.200,10,5
1745930905981,0,0.200,10,5
1745930906988,0,0.200,10,5
1745930907980,0,0.200,10,5
1745930908990,0,0.200,10,5
1745930909983,0,0.200,10,5
1745930910978,0,0.200,10,5
1745930911989,0,0.200,10,5
1745930912983,0,0.200,10,5
1745930913979,0,0.200,10,5
1745930914978,0,0.200,10,5
1745930915979,0,0.200,10,5
1745930916993,0,0.200,10,5
1745930917992,0,0.200,10,5
1745930918981,0,0.200,10,5
1745930919991,0,0.200,10,5
1745930920989,0,0.200,10,5
1745930921985,0,0.200,10,5
1745930922990,0,0.200,10,5
1745930923985,0,0.200,10,5
1745930924983,0,0.200,10,5
1745930925980,0,0.200,10,5
1745930926991,0,0.200,10,5
1745930927993,0,0.200,10,5
1745930928992,0,0.200,10,5
1745930929992,0,0.200,10,5
1745930930992,0,0.200,10,5
1745930931987,0,0.200,10,5
1745930932983,0,0.200,10,5
1745930933987,0,0.200,10,5
1745930934991,0,0.200,10,5
1745930935991,0,0.200,10,5
1745930936991,0,0.200,10,5
1745930937993,0,0.200,10,5
1745930938992,0,0.200,10,5
1745930939989,0,0.200,10,5
1745930940985,0,0.200,10,5
1745930941983,0,0.200,10,5
1745930942978,0,0.200,10,5
1745930943980,0,0.200,10,5
1745930944979,0,0.200,10,5
1745930945991,0,0.200,10,5
1745930946989,0,0.200,10,5
1745930947983,0,0.200,10,5
1745930948978,0,0.200,10,5
1745930949987,0,0.200,10,5
1745930950985,0,0.200,10,5
1745930951992,0,0.200,10,5
1745930952983,0,0.200,10,5
1745930953993,0,0.200,10,5
1745930954983,0,0.200,10,5
1745930955991,0,0.200,10,5
1745930956980,0,0.200,10,5
1745930957986,0,0.200,10,5
1745930958980,0,0.200,10,5
1745930959987,0,0.200,10,5
1745930960981,0,0.200,10,5
1745930961987,0,0.200,10,5
1745930962983,0,0.200,10,5
1745930963981,0,0.200,10,5
1745930964992,0,0.200,10,5
1745930965987,0,0.200,10,5
1745930966986,0,0.200,10,5
1745930967993,0,0.200,10,5
1745930968989,0,0.200,10,5
1745930969983,0,0.200,10,5
1745930970993,0,0.200,10,5
1745930971988,0,0.200,10,5
1745930972986,0,0.200,10,5
1745930973982,0,0.200,10,5
1745930974991,0,0.200,10,5
1745930975986,0,0.200,10,5
1745930976982,0,0.200,10,5
1745930977994,0,0.200,10,5
1745930978988,0,0.200,10,5
1745930979983,0,0.200,10,5
1745930980980,0,0.200,10,5
1745930981988,0,0.200,10,5
1745930982986,0,0.200,10,5
1745930983981,0,0.200,10,5
1745930984982,0,0.200,10,5
1745930985981,0,0.200,10,5
1745930986979,0,0.200,10,5
1745930987990,0,0.200,10,5
1745930988985,0,0.200,10,5
1745930989981,0,0.200,10,5
1745930990979,0,0.200,10,5
1745930991989,0,0.200,10,5
1745930992985,0,0.200,10,5
1745930993981,0,0.200,10,5
1745930994990,0,0.200,10,5
1745930995988,0,0.200,10,5
1745930996994,0,0.200,10,5
1745930997985,0,0.200,10,5
1745930998984,0,0.200,10,5
1745930999991,0,0.200,10,5
1745931000982,0,0.200,10,5
1745931001993,0,0.200,10,5
1745931002987,0,0.200,10,5
1745931003981,0,0.200,10,5
1745931004990,0,0.200,10,5
1745931005993,0,0.200,10,5
1745931006981,0,0.200,10,5
1745931007986,0,0.200,10,5
1745931008993,0,0.200,10,5
1745931009986,0,0.200,10,5
1745931010979,0,0.200,10,5
1745931011987,0,0.200,10,5
1745931012984,0,0.200,10,5
1745931013982,0,0.200,10,5
1745931014994,0,0.200,10,5
1745931015989,0,0.200,10,5
1745931016985,0,0.200,10,5
1745931017981,0,0.200,10,5
1745931018979,0,0.200,10,5
1745931019991,0,0.200,10,5
1745931020990,0,0.200,10,5
1745931021986,0,0.200,10,5
1745931022984,0,0.200,10,5
1745931023984,0,0.200,10,5
1745931024982,0,0.200,10,5
1745931025979,0,0.200,10,5
1745931026991,0,0.200,10,5
1745931027988,0,0.200,10,5
1745931028985,0,0.200,10,5
1745931029983,0,0.200,10,5
1745931030979,0,0.200,10,5
1745931031992,0,0.200,10,5
1745931032989,0,0.200,10,5
1745931033985,0,0.200,10,5
1745931034982,0,0.200,10,5
1745931035980,0,0.200,10,5
1745931036990,0,0.200,10,5
1745931037987,0,0.200,10,5
1745931038986,0,0.200,10,5
1745931039980,0,0.200,10,5
1745931040993,0,0.200,10,5
1745931041991,0,0.200,10,5
1745931042984,0,0.200,10,5
1745931043980,0,0.200,10,5
1745931044980,0,0.200,10,5
1745931045991,0,0.200,10,5
1745931046987,0,0.200,10,5
1745931047984,0,0.200,10,5
1745931048994,0,0.200,10,5
1745931049987,0,0.200,10,5
1745931050980,0,0.200,10,5
1745931051987,0,0.200,10,5
1745931052981,0,0.200,10,5
1745931053990,0,0.200,10,5
1745931054982,0,0.200,10,5
1745931055990,0,0.200,10,5
1745931056992,0,0.200,10,5
1745931057983,0,0.200,10,5
1745931058989,0,0.200,10,5
1745931059984,0,0.200,10,5
1745931060994,0,0.200,10,5
1745931061982,0,0.200,10,5
1745931062994,0,0.200,10,5
1745931063990,0,0.200,10,5
1745931064984,0,0.200,10,5
1745931065994,0,0.200,10,5
1745931066994,0,0.200,10,5
1745931067994,0,0.200,10,5
1745931068979,0,0.200,10,5
1745931069981,0,0.200,10,5
1745931070980,0,0.200,10,5
1745931071989,0,0.200,10,5
1745931072984,0,0.200,10,5
1745931073984,0,0.200,10,5
1745931074988,0,0.200,10,5
1745931075990,0,0.200,10,5
1745931076991,0,0.200,10,5
1745931077986,0,0.200,10,5
1745931078988,0,0.200,10,5
1745931079986,0,0.200,10,5
1745931080984,0,0.200,10,5
1745931081982,0,0.200,10,5
1745931082994,0,0.200,10,5
1745931083982,0,0.200,10,5
1745931084993,0,0.200,10,5
1745931085994,0,0.200,10,5
1745931086991,0,0.200,10,5
1745931087991,0,0.200,10,5
1745931088987,0,0.200,10,5
1745931089987,0,0.200,10,5
1745931090984,0,0.200,10,5
1745931091988,0,0.200,10,5
1745931092985,0,0.200,10,5
1745931093982,0,0.200,10,5
1745931094983,0,0.200,10,5
1745931095994,0,0.200,10,5
1745931096993,0,0.200,10,5
1745931097987,0,0.200,10,5
1745931098984,0,0.200,10,5
1745931099991,0,0.200,10,5
1745931100981,0,0.200,10,5
1745931101990,0,0.200,10,5
1745931102994,0,0.200,10,5
1745931103987,0,0.200,10,5
1745931104982,0,0.200,10,5
1745931105991,0,0.200,10,5
1745931106991,0,0.200,10,5
1745931107984,0,0.200,10,5
1745931108994,0,0.200,10,5
1745931109984,0,0.200,10,5
1745931110980,0,0.200,10,5
1745931111992,0,0.200,10,5
1745931112982,0,0.200,10,5
1745931113980,0,0.200,10,5
1745931114991,0,0.200,10,5
1745931115987,0,0.200,10,5
1745931116983,0,0.200,10,5
1745931117980,0,0.200,10,5
1745931118990,0,0.200,10,5
1745931119985,0,0.200,10,5
1745931120994,0,0.200,10,5
1745931121983,0,0.200,10,5
1745931122993,0,0.200,10,5
1745931123990,0,0.200,10,5
1745931124986,0,0.200,10,5
1745931125984,0,0.200,10,5
1745931126994,0,0.200,10,5
1745931127981,0,0.200,10,5
1745931128994,0,0.200,10,5
1745931129993,0,0.200,10,5
1745931130988,0,0.200,10,5
1745931131986,0,0.200,10,5
1745931132981,0,0.200,10,5
1745931133984,0,0.200,10,5
1745931134985,0,0.200,10,5
1745931135982,0,0.200,10,5
1745931136982,0,0.200,10,5
1745931137983,0,0.200,10,5
1745931138982,0,0.200,10,5
1745931139981,0,0.200,10,5
1745931140985,0,0.200,10,5
1745931141988,0,0.200,10,5
1745931142987,0,0.200,10,5
1745931143988,0,0.200,10,5
1745931144988,0,0.200,10,5
1745931145983,0,0.200,10,5
1745931146981,0,0.200,10,5
1745931147983,0,0.200,10,5
1745931148980,0,0.200,10,5
1745931149993,0,0.200,10,5
1745931150989,0,0.200,10,5
1745931151983,0,0.200,10,5
1745931152988,0,0.200,10,5
1745931153982,0,0.200,10,5
1745931154990,0,0.200,10,5
1745931155983,0,0.200,10,5
1745931156992,0,0.200,10,5
1745931157983,0,0.200,10,5
1745931158992,0,0.200,10,5
1745931159983,0,0.200,10,5
1745931160992,0,0.200,10,5
1745931161983,0,0.200,10,5
1745931162991,0,0.200,10,5
1745931163990,0,0.200,10,5
1745931164985,0,0.200,10,5
1745931165994,0,0.200,10,5
1745931166985,0,0.200,10,5
1745931167994,0,0.200,10,5
1745931168991,0,0.200,10,5
1745931169989,0,0.200,10,5
1745931170981,0,0.200,10,5
1745931171987,0,0.200,10,5
1745931172985,0,0.200,10,5
1745931173990,0,0.200,10,5
1745931174986,0,0.200,10,5
1745931175985,0,0.200,10,5
1745931176996,0,0.200,10,5
1745931177980,0,0.200,10,5
1745931178980,0,0.200,10,5
1745931179993,0,0.200,10,5
1745931180987,0,0.200,10,5
1745931181993,0,0.200,10,5
1745931182987,0,0.200,10,5
1745931183989,0,0.200,10,5
1745931184995,0,0.200,10,5
1745931185986,0,0.200,10,5
1745931186987,0,0.200,10,5
1745931187987,0,0.200,10,5
1745931188991,0,0.200,10,5
1745931189986,0,0.200,10,5
1745931190989,0,0.200,10,5
1745931191989,0,0.200,10,5
1745931192985,0,0.200,10,5
1745931193992,0,0.200,10,5
1745931194984,0,0.200,10,5
1745931195986,0,0.200,10,5
1745931196983,0,0.200,10,5
1745931197995,0,0.200,10,5
1745931198992,0,0.200,10,5
1745931199991,0,0.200,10,5
1745931200985,0,0.200,10,5
1745931201994,0,0.200,10,5
1745931202985,0,0.200,10,5
1745931203994,0,0.200,10,5
1745931204986,0,0.200,10,5
1745931205992,0,0.200,10,5
1745931206986,0,0.200,10,5
1745931207992,0,0.200,10,5
1745931208981,0,0.200,10,5
1745931209990,0,0.200,10,5
1745931210984,0,0.200,10,5
1745931211994,0,0.200,10,5
1745931212985,0,0.200,10,5
1745931213991,0,0.200,10,5
1745931214994,0,0.200,10,5
1745931215987,0,0.200,10,5
1745931216983,0,0.200,10,5
1745931217992,0,0.200,10,5
1745931218987,0,0.200,10,5
1745931219985,0,0.200,10,5
1745931220982,0,0.200,10,5
1745931221991,0,0.200,10,5
1745931222984,0,0.200,10,5
1745931223981,0,0.200,10,5
1745931224992,0,0.200,10,5
1745931225983,0,0.200,10,5
1745931226987,0,0.200,10,5
1745931227994,0,0.200,10,5
1745931228985,0,0.200,10,5
1745931229980,0,0.200,10,5
1745931230993,0,0.200,10,5
1745931231988,0,0.200,10,5
1745931232984,0,0.200,10,5
1745931233980,0,0.200,10,5
1745931234992,0,0.200,10,5
1745931235990,0,0.200,10,5
1745931236986,0,0.200,10,5
1745931237983,0,0.200,10,5
1745931238994,0,0.200,10,5
1745931239987,0,0.200,10,5
1745931240984,0,0.200,10,5
1745931241993,0,0.200,10,5
1745931242986,0,0.200,10,5
1745931243982,0,0.200,10,5
1745931244991,0,0.200,10,5
1745931245985,0,0.200,10,5
1745931246981,0,0.200,10,5
1745931247992,0,0.200,10,5
1745931248986,0,0.200,10,5
1745931249996,0,0.200,10,5
1745931250990,0,0.200,10,5
1745931251985,0,0.200,10,5
1745931252993,0,0.200,10,5
1745931253985,0,0.200,10,5
1745931254982,0,0.200,10,5
1745931255989,0,0.200,10,5
1745931256982,0,0.200,10,5
1745931257992,0,0.200,10,5
1745931258983,0,0.200,10,5
1745931259993,0,0.200,10,5
1745931260989,0,0.200,10,5
1745931261992,0,0.200,10,5
1745931262984,0,0.200,10,5
1745931263981,0,0.200,10,5
1745931264993,0,0.200,10,5
1745931265987,0,0.200,10,5
1745931266983,0,0.200,10,5
1745931267981,0,0.200,10,5
1745931268995,0,0.200,10,5
1745931269990,0,0.200,10,5
1745931270986,0,0.200,10,5
1745931271985,0,0.200,10,5
1745931272986,0,0.200,10,5
1745931273987,0,0.200,10,5
1745931274986,0,0.200,10,5
1745931275985,0,0.200,10,5
1745931276989,0,0.200,10,5
1745931277993,0,0.200,10,5
1745931278992,0,0.200,10,5
1745931279994,0,0.200,10,5
1745931280997,0,0.200,10,5
1745931281982,0,0.200,10,5
1745931282992,0,0.200,10,5
1745931283987,0,0.200,10,5
1745931284989,0,0.200,10,5
1745931285989,0,0.200,10,5
1745931286987,0,0.200,10,5
1745931287983,0,0.200,10,5
1745931288982,0,0.200,10,5
1745931289994,0,0.200,10,5
1745931290994,0,0.200,10,5
1745931291987,0,0.200,10,5
1745931292983,0,0.200,10,5
1745931293982,0,0.200,10,5
1745931294993,0,0.200,10,5
1745931295989,0,0.200,10,5
